UNITID,LEXP100K,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPSERIA,LPSERIA,XLESERIA,LESERIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,LILLDYN,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM 
148575,1 ,2,"R",3884,"R",392,"R",64,"R",168,"R",132,"R",61,"R",0,"R",4113,"R",588,"R",4701,"R",3197,"R",312,"R",3509,1,"R",1041,"R",1157,"R",0,"R",99123,1,"R",23238,"R",42746,"R",0,"R",24811,"R",67557,"R",713,"R",755,"R",1468,"R",191386,168148
148584,1 ,2,"R",88389,"R",16299,"R",128,"R",3523,"R",24043,"R",1942,"R",109,"R",93854,"R",40579,"R",134433,"R",3452,"R",523,"R",3975,1,"R",1179,"R",2286,"R",0,"R",331661,1,"R",76886,"R",17073,"R",164999,"R",8155,"R",190227,"R",0,"R",0,"R",0,"R",598774,521888
148593,1 ,2,"R",2211,"R",1983,"R",37,"R",102,"R",8,"R",133,"R",84310,"R",2446,"R",86338,"R",88784,"R",1765,"R",5152,"R",6917,1,"R",422,"R",802,"R",1,"R",225800,2,"Z",0,"R",14010,"R",755830,"R",1806,"R",771646,"R",0,"R",4916,"R",4916,"R",1002362,1002362
148627,1 ,2,"R",74719,"R",8667,"R",83,"R",7805,"R",0,"R",5,"R",355,"R",82529,"R",9105,"R",91634,"R",8636,"R",50,"R",8686,1,"R",2197,"R",3837,"R",0,"R",381326,1,"R",116141,"R",36462,"R",361059,"R",3505,"R",401026,"R",0,"R",78280,"R",78280,"R",976773,860632
148654,1 ,2,"R",342013,"R",240597,"R",179,"R",6716,"R",1247,"R",8456,"R",19628,"R",357185,"R",261651,"R",618836,"R",8439,"R",88139,"R",96578,1,"R",5400,"R",3866,"R",0,"R",1182404,2,"Z",0,"R",44322,"R",961990,"R",22560,"R",1028872,"R",2784,"R",146716,"R",149500,"R",2360776,2360776
148672,1 ,2,"R",43257,"R",100593,"R",48,"R",5034,"R",10637,"R",752,"R",1,"R",49043,"R",111279,"R",160322,"R",3714,"R",4167,"R",7881,1,"R",2283,"R",411,"R",0,"R",110493,1,"R",25678,"R",52772,"R",47812,"R",0,"R",100584,"R",350,"R",17745,"R",18095,"R",254850,229172
148821,1 ,2,"R",34273,"R",11763,"R",42,"R",1924,"R",6,"R",34,"R",10,"R",36231,"R",11821,"R",48052,"R",699,"R",182,"R",881,1,"R",2463,"R",744,"R",0,"R",95169,1,"R",2223,"R",6709,"R",24130,"R",0,"R",30839,"R",0,"R",7561,"R",7561,"R",135792,133569
148876,1 ,2,"R",15887,"R",290000,"R",28,"R",529,"Z",0,"R",6,"R",1,"R",16422,"R",290029,"R",306451,"R",1916,"R",160,"R",2076,1,"R",8,"R",3,"R",0,"R",70716,1,"R",1971,"R",0,"R",5725,"R",22086,"R",27811,"R",0,"R",3400,"R",3400,"R",103898,101927
148885,1 ,2,"R",187582,"R",646,"R",67,"R",392,"R",147,"R",375,"R",120,"R",188349,"R",980,"R",189329,"R",7285,"R",2542,"R",9827,1,"R",2639,"R",737,"R",0,"R",338088,1,"R",106541,"R",77046,"R",79142,"R",42669,"R",198857,"R",2899,"R",9366,"R",12265,"R",655751,549210
148937,1 ,2,"R",16030,"R",60797,"R",95,"R",1418,"R",51311,"R",2031,"R",32150,"R",19479,"R",144353,"R",163832,"R",609,"R",2364,"R",2973,1,"R",450,"R",68,"R",0,"R",142259,2,"Z",0,"R",5890,"R",52000,"R",3475,"R",61365,"R",12925,"R",300,"R",13225,"R",216849,216849
148982,1 ,2,"R",63343,"R",4154,"R",36,"R",6997,"R",7,"R",1344,"R",154,"R",71684,"R",4351,"R",76035,"R",1448,"R",26696,"R",28144,1,"R",163,"R",234,"R",0,"R",165693,1,"R",23700,"R",11813,"R",39890,"R",1600,"R",53303,"R",227,"R",44574,"R",44801,"R",287497,263797
148991,2 ,2,"R",10844,"R",211551,"R",30,"R",1174,"R",10627,"R",0,"R",25539,"R",12018,"R",247747,"R",259765,"R",786,"R",7572,"R",8358,1,"R",577,"R",74,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
149028,1 ,2,"R",2389,"R",265,"R",1,"R",176,"R",0,"R",10,"R",13,"R",2575,"R",279,"R",2854,"R",1198,"R",1,"R",1199,1,"R",133,"R",223,"R",0,"R",91064,2,"Z",0,"R",15824,"R",12824,"R",6243,"R",34891,"R",0,"R",10171,"R",10171,"R",136126,136126
149222,1 ,2,"R",2930544,"R",461016,"R",227,"R",160364,"R",19397,"R",5952,"R",114239,"R",3096860,"R",594879,"R",3691739,"R",45419,"R",83471,"R",128890,1,"R",23986,"R",15227,"R",1,"R",3995977,1,"R",1921256,"R",324207,"R",5120761,"R",369578,"R",5814546,"R",3543,"R",506555,"R",510098,"R",12241877,10320621
